Profitcenter,Sachkonto,S/H,costs,earning,Version,Planjahr
121201606,401100, ,,65861.45,8,2023
121201606,401200, ,,96893921.81,8,2023
121201606,401300, ,,203515000,8,2023
121201606,402100, ,,260406220,8,2023
121201606,402200, ,,44430282,8,2023
121201606,403100, ,,3998000,8,2023
121201606,403200, ,,1624000,8,2023
121201606,403400, ,,827986,8,2023
121201606,403500, ,,1120000,8,2023
121201606,403600, ,,250000,8,2023
121201606,405100, ,,17731103,8,2023
150000510,405200, ,,4923000,8,2023
150000501,405200, ,,35225710,8,2023
120001605,411100, ,,176504147,8,2023
141000401,412100, ,,50,8,2023
156001307,412100, ,,5200,8,2023
120001605,413200, ,,593656,8,2023
140000301,413201, ,,10976467,8,2023
141800404,414000, ,,50,8,2023
101000102,414000, ,,100,8,2023
151000604,414000, ,,5000,8,2023
141500408,414000, ,,20000,8,2023
141300409,414100, ,,50,8,2023
101000102,414100, ,,150,8,2023
140000310,414100, ,,1000,8,2023
140000307,414100, ,,18000,8,2023
156001401,414100, ,,25900,8,2023
137000220,414100, ,,30000,8,2023
150000504,414100, ,,49500,8,2023
141700405,414100, ,,50000,8,2023
161001207,414100, ,,60000,8,2023
151000606,414100, ,,70000,8,2023
153000701,414100, ,,90700,8,2023
140000308,414100, ,,111000,8,2023
141000401,414100, ,,115000,8,2023
151000605,414100, ,,263524,8,2023
141200410,414100, ,,282000,8,2023
150000506,414100, ,,322500,8,2023
140000309,414100, ,,500000,8,2023
151000604,414100, ,,599796,8,2023
141800404,414100, ,,602200,8,2023
151000601,414100, ,,807450,8,2023
120001605,414100, ,,12262857,8,2023
140000303,414100, ,,116474.16,8,2023
140000304,414100, ,,187774.28,8,2023
140000306,414100, ,,56590.4,8,2023
151000602,414100, ,,62542175.58,8,2023
140000301,414100, ,,631410.84,8,2023
140000302,414100, ,,68092.8,8,2023
140000305,414100, ,,93157.52,8,2023
103001501,414200, ,,7500,8,2023
150000511,414200, ,,1148700,8,2023
101000102,414400, ,,50,8,2023
103001501,414400, ,,5000,8,2023
133000203,414500, ,,1000,8,2023
156001401,414500, ,,57500,8,2023
141000401,414700, ,,50,8,2023
141300409,414700, ,,50,8,2023
101000102,414700, ,,100,8,2023
137001720,414700, ,,100,8,2023
110990133,414700, ,,125,8,2023
140000310,414700, ,,1000,8,2023
110770131,414700, ,,1300,8,2023
166000112,414700, ,,2000,8,2023
103001501,414700, ,,4000,8,2023
110880132,414700, ,,4120,8,2023
133000203,414700, ,,9000,8,2023
110990133,414800, ,,50,8,2023
141000402,414800, ,,50,8,2023
141300409,414800, ,,50,8,2023
141800404,414800, ,,50,8,2023
150000510,414800, ,,200,8,2023
166000112,414800, ,,2000,8,2023
141400407,414800, ,,4000,8,2023
152000803,414800, ,,10000,8,2023
150000504,414800, ,,188000,8,2023
150000510,416100, ,,500,8,2023
137000220,416100, ,,8056,8,2023
137000219,416100, ,,91559,8,2023
152000801,416100, ,,110319.23,8,2023
166001203,416100, ,,113682.66,8,2023
166001103,416100, ,,114462.51,8,2023
151000602,416100, ,,120.78,8,2023
123000128,416100, ,,202975.27,8,2023
166001202,416100, ,,2032.97,8,2023
166001308,416100, ,,23856.58,8,2023
190001507,416100, ,,28665.64,8,2023
166001204,416100, ,,2994108.17,8,2023
168001301,416100, ,,452517.82,8,2023
168001303,416100, ,,4761.09,8,2023
103001502,416100, ,,4815.06,8,2023
166001201,416100, ,,646305.45,8,2023
152000803,416100, ,,76928.63,8,2023
190400412,416110, ,,325,8,2023
114000107,416110, ,,1000,8,2023
110660130,416110, ,,2000,8,2023
133000203,416110, ,,0.84,8,2023
140000310,416110, ,,10135.56,8,2023
151000602,416110, ,,107564.04,8,2023
190000113,416110, ,,112.31,8,2023
166001308,416110, ,,115759.61,8,2023
133000204,416110, ,,11784.9,8,2023
156000208,416110, ,,1199.38,8,2023
151000608,416110, ,,12.48,8,2023
156001307,416110, ,,1202.87,8,2023
101000102,416110, ,,1205.16,8,2023
150000501,416110, ,,125.04,8,2023
150000511,416110, ,,125.04,8,2023
133000205,416110, ,,127.13,8,2023
110000124,416110, ,,137513.24,8,2023
166001206,416110, ,,1404.85,8,2023
168001301,416110, ,,1422597.66,8,2023
152000802,416110, ,,1434.84,8,2023
140000304,416110, ,,144825.57,8,2023
168001303,416110, ,,160316.7,8,2023
151000605,416110, ,,1631.45,8,2023
110990133,416110, ,,1677.2,8,2023
141600406,416110, ,,1704.72,8,2023
140000302,416110, ,,17397.44,8,2023
151000601,416110, ,,179.76,8,2023
166001202,416110, ,,191718.71,8,2023
156001401,416110, ,,19587.49,8,2023
110880132,416110, ,,1959.08,8,2023
151000604,416110, ,,19609.84,8,2023
102000103,416110, ,,2005.73,8,2023
141700405,416110, ,,2006.32,8,2023
103001502,416110, ,,2227.71,8,2023
141000403,416110, ,,245.04,8,2023
166001203,416110, ,,247354.33,8,2023
137000219,416110, ,,250693.9,8,2023
133000202,416110, ,,255.28,8,2023
153000704,416110, ,,2576.38,8,2023
133000206,416110, ,,26.55,8,2023
140000307,416110, ,,260868.79,8,2023
153000702,416110, ,,2624.12,8,2023
166001201,416110, ,,2806194.6,8,2023
125000108,416110, ,,295.89,8,2023
150000503,416110, ,,312.48,8,2023
150000507,416110, ,,312.48,8,2023
150000508,416110, ,,312.48,8,2023
162000907,416110, ,,3231.72,8,2023
150001005,416110, ,,334079.04,8,2023
103001501,416110, ,,3347.76,8,2023
166001103,416110, ,,3362486.34,8,2023
168001302,416110, ,,33871.74,8,2023
150000502,416110, ,,3437.44,8,2023
141200410,416110, ,,3448.35,8,2023
140000306,416110, ,,35072.63,8,2023
113000114,416110, ,,3522.03,8,2023
162000908,416110, ,,353.52,8,2023
110000109,416110, ,,37307.39,8,2023
166001205,416110, ,,41.04,8,2023
150000510,416110, ,,4173.6,8,2023
133000201,416110, ,,44312.38,8,2023
150000504,416110, ,,4518.98,8,2023
137000220,416110, ,,45443.47,8,2023
140000303,416110, ,,45925.07,8,2023
110770131,416110, ,,4900.51,8,2023
190600903,416110, ,,50.78,8,2023
153000703,416110, ,,500.02,8,2023
120000120,416110, ,,51876.18,8,2023
140000308,416110, ,,519.96,8,2023
140000309,416110, ,,519.96,8,2023
152000803,416110, ,,52471.8,8,2023
137000221,416110, ,,53873.54,8,2023
151000606,416110, ,,5423.14,8,2023
152000801,416110, ,,546263.36,8,2023
121000122,416110, ,,548.54,8,2023
166001204,416110, ,,549250.24,8,2023
162000909,416110, ,,555.36,8,2023
151000603,416110, ,,5704.85,8,2023
141000401,416110, ,,6059.71,8,2023
153000701,416110, ,,6351.38,8,2023
163001001,416110, ,,705.87,8,2023
166000112,416110, ,,71.76,8,2023
156001402,416110, ,,733.24,8,2023
140000305,416110, ,,79061.61,8,2023
110200126,416110, ,,82011.6,8,2023
123000128,416110, ,,82046.45,8,2023
140000301,416110, ,,82190.27,8,2023
110000123,416110, ,,84597.56,8,2023
141800404,416110, ,,8874.53,8,2023
141000402,416110, ,,930.96,8,2023
141500408,416110, ,,954.05,8,2023
162000906,416110, ,,959.4,8,2023
141400407,416110, ,,9895.43,8,2023
141300409,416110, ,,991.08,8,2023
166001201,416120, ,,1011.63,8,2023
151000602,416120, ,,1496.52,8,2023
140000301,416120, ,,23.27,8,2023
166001103,416120, ,,332956.27,8,2023
110000109,416120, ,,622.41,8,2023
141400407,416120, ,,95.79,8,2023
110000109,416130, ,,1533.55,8,2023
168001302,416140, ,,483.88,8,2023
141700405,416150, ,,80,8,2023
168001302,416150, ,,129.31,8,2023
141200410,416150, ,,38.68,8,2023
166001204,416150, ,,499.5,8,2023
166001103,416160, ,,1888.37,8,2023
140000302,416170, ,,130,8,2023
150001005,416170, ,,108.23,8,2023
166001202,416170, ,,2336.92,8,2023
166001103,416170, ,,24997.72,8,2023
141600406,416170, ,,29.04,8,2023
168001302,416170, ,,3156.94,8,2023
168001301,416170, ,,35090.78,8,2023
141700405,416170, ,,563.94,8,2023
140000307,416170, ,,584.11,8,2023
166001201,416170, ,,71311.81,8,2023
140000304,416170, ,,782.43,8,2023
166001204,416170, ,,88.92,8,2023
166001203,416170, ,,89.04,8,2023
140000304,416180, ,,1074.66,8,2023
140000305,416180, ,,1098.52,8,2023
166001201,416180, ,,1865463.87,8,2023
141700405,416180, ,,1870.32,8,2023
103001502,416180, ,,1915.25,8,2023
152000803,416180, ,,2029.17,8,2023
